season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
tst,e10,c04,u009,David,neutral,"[['Rrrreally', '.']]",Rrrreally.
tst,e10,c04,u010,Phoebe Buffay,joy,"[['Oh', ',', 'yeah', ',', 'oh', ',', 'I', ""'m"", 'sure', 'of', 'it', '.'], ['You', 'should', 'just', 'do', 'it', ',', 'just', 'sweep', 'and', 'throw', 'me', '.']]","Oh, yeah, oh, I'm sure of it. You should just do it, just sweep and throw me."
tst,e10,c04,u011,David,scared,"[['...'], ['Now', '?'], ['Now', '?']]",...Now? Now?
tst,e10,c04,u012,Phoebe Buffay,powerful,"[['Oh', 'yeah', ',', 'right', 'now', '.']]","Oh yeah, right now."
tst,e10,c04,u013,David,neutral,"[['Okay', ',', 'okay', ',', 'okay', '.'], [""Y'know"", 'what', ',', 'this', 'was', 'just', 'really', 'expensive', '.'], ['And', 'I', ""'ll"", 'take', '-', 'this', 'was', 'a', 'gift', '.']]","Okay, okay, okay. Y'know what, this was just really expensive. And I'll take- this was a gift."
tst,e10,c04,u014,Phoebe Buffay,neutral,"[['Okay', ',', 'now', 'you', ""'re"", 'just', 'kinda', 'tidying', '.']]","Okay, now you're just kinda tidying."
tst,e10,c04,u015,David,joy,"[['Okay', ',', 'what', 'the', 'hell', ',', 'what', 'the', 'hell', '.'], ['You', 'want', 'me', 'to', 'actually', 'throw', 'you', 'or', 'you', '-', 'you', 'wan', 'na', 'just', 'hop', '?']]","Okay, what the hell, what the hell. You want me to actually throw you or you-you wanna just hop?"
tst,e10,c04,u016,Phoebe Buffay,joy,"[['I', 'can', 'hop', '.']]",I can hop.
tst,e10,c06,u001,Phoebe Buffay,scared,"[['Hello', '?']]",Hello?
tst,e10,c06,u002,David,joy,"[['Hey', '!']]",Hey!
tst,e10,c06,u003,Phoebe Buffay,neutral,"[['Hi', '.']]",Hi.
tst,e10,c06,u004,David,joy,"[['Hi', '!'], ['What', '-', 'what', ""'re"", 'you', 'doing', 'here', '?']]",Hi! What-what're you doing here?
tst,e10,c06,u005,Phoebe Buffay,joy,"[['Um', ',', 'well', ',', 'Max', 'told', 'me', 'about', 'Minsk', ',', 'so', 'congratulations', '!'], ['This', 'is', 'so', 'exciting', '!']]","Um, well, Max told me about Minsk, so congratulations! This is so exciting!"
tst,e10,c06,u006,Max,sad,"[['It', ""'d"", 'be', 'even', 'more', 'exciting', 'if', 'we', 'were', 'going', '.']]",It'd be even more exciting if we were going.
tst,e10,c06,u007,Phoebe Buffay,joy,"[['Oh', ',', 'you', ""'re"", 'not', 'going', '?'], ['Oh', ',', 'why', '?']]","Oh, you're not going? Oh, why?"
tst,e10,c06,u008,Max,angry,"[['Tell', 'her', ',', 'David', '.'], [""'"", 'I', 'do', ""n't"", 'wan', 'na', 'go', 'to', 'Minsk', 'and', 'work', 'with', 'Lifson', 'and', 'Yamaguchi', 'and', 'Flench', ',', 'on', 'nonononononono', '.'], ['I', 'wan', 'na', 'stay', 'here', 'and', 'make', 'out', 'with', 'my', 'girlfriend', '!!'], [""'""]]","Tell her, David. 'I don't wanna go to Minsk and work with Lifson and Yamaguchi and Flench, on nonononononono. I wanna stay here and make out with my girlfriend!!'"
tst,e10,c06,u009,David,peaceful,"[['Thank', 'you', ',', 'Max', '.'], ['Thank', 'you', '.']]","Thank you, Max. Thank you."
tst,e10,c06,u010,Phoebe Buffay,neutral,"[['So', '-', 'so', 'you', ""'re"", 'really', 'not', 'going', '?']]",So-so you're really not going?
tst,e10,c06,u011,David,neutral,"[['I', 'do', ""n't"", 'know', '.'], ['I', 'do', ""n't"", 'know', 'what', 'I', ""'m"", 'gon', 'na', 'do', '.'], ['I', 'just', '-', 'you', 'decide', '.']]",I don't know. I don't know what I'm gonna do. I just- you decide.
tst,e10,c06,u012,Phoebe Buffay,scared,"[['Oh', 'do', ""n't"", 'do', 'that', '.']]",Oh don't do that.
tst,e10,c06,u013,David,neutral,"[['Please', '.']]",Please.
tst,e10,c06,u014,Phoebe Buffay,neutral,"[['Oh', 'no', 'no', '.']]",Oh no no.
tst,e10,c06,u015,David,neutral,"[['No', ',', 'but', 'I', ""'m"", 'asking', '-']]","No, but I'm asking-"
tst,e10,c06,u016,Phoebe Buffay,neutral,"[['Oh', ',', 'but', 'I', 'ca', ""n't"", 'do', 'that', '-']]","Oh, but I can't do that-"
tst,e10,c06,u017,David,scared,"[['No', ',', 'but', 'I', 'ca', ""n't"", '-']]","No, but I can't-"
tst,e10,c06,u018,Phoebe Buffay,neutral,"[['It', ""'s"", 'your', 'thing', ',', 'and', '-']]","It's your thing, and-"
tst,e10,c06,u019,David,neutral,"[['-', 'make', 'the', 'decision', '-']]",-make the decision-
tst,e10,c06,u020,Phoebe Buffay,neutral,"[['Okay', ',', 'um', ',', 'stay', '.']]","Okay, um, stay."
tst,e10,c06,u021,David,neutral,"[['Stay', '.']]",Stay.
tst,e10,c06,u022,Phoebe Buffay,neutral,"[['Stay', '.']]",Stay.
tst,e10,c06,u024,Phoebe Buffay,joy,"[['Getting', 'so', 'good', 'at', 'that', '!']]",Getting so good at that!
tst,e10,c06,u025,David,peaceful,"[['It', 'was', 'Max', ""'s"", 'stuff', '.']]",It was Max's stuff.
tst,e08,c01,u002,Rachel Green,joy,"[['Ross', 'kissed', 'me', '.']]",Ross kissed me.
tst,e08,c01,u003,Monica Geller,joy,"[['Oh', 'my', 'god', ',', 'oh', 'my', 'god', ',', 'oh', 'my', 'god', '!']]","Oh my god, oh my god, oh my god!"
tst,e08,c01,u004,Rachel Green,joy,"[['It', 'was', 'unbelievable', '!']]",It was unbelievable!
tst,e08,c01,u005,Monica Geller,joy,"[['Oh', 'my', 'god', ',', 'oh', 'my', 'god', ',', 'oh', 'my', 'god', '!']]","Oh my god, oh my god, oh my god!"
tst,e08,c01,u006,Phoebe Buffay,joy,"[['Ok', ',', 'all', 'right', '.'], ['We', 'want', 'to', 'hear', 'everything', '.'], ['Monica', ',', 'get', 'the', 'wine', 'and', 'unplug', 'the', 'phone', '.'], ['Rachel', ',', 'does', 'this', 'end', 'well', 'or', 'do', 'we', 'need', 'to', 'get', 'tissues', '?']]","Ok, all right. We want to hear everything. Monica, get the wine and unplug the phone. Rachel, does this end well or do we need to get tissues?"
tst,e08,c01,u007,Rachel Green,neutral,"[['Oh', ',', 'it', 'ended', 'very', 'well', '.']]","Oh, it ended very well."
tst,e08,c01,u008,Phoebe Buffay,neutral,"[['Oh', '.']]",Oh.
tst,e08,c01,u009,Monica Geller,neutral,"[['Do', 'not', 'start', 'without', 'me', '.'], ['Do', 'not', 'start', 'without', 'me', '.']]",Do not start without me. Do not start without me.
tst,e08,c01,u010,Phoebe Buffay,joy,"[['Ok', ',', 'all', 'right', ',', 'let', ""'s"", 'hear', 'about', 'the', 'kiss', '.'], ['Was', 'it', 'like', ',', 'was', 'it', 'like', 'a', 'soft', 'brush', 'against', 'your', 'lips', '?'], ['Or', 'was', 'it', 'like', 'a', ',', 'you', 'know', ',', 'a', '""', 'I', 'got', 'ta', 'have', 'you', 'now', '""', 'kind', 'of', 'thing', '?']]","Ok, all right, let's hear about the kiss. Was it like, was it like a soft brush against your lips? Or was it like a, you know, a ""I gotta have you now"" kind of thing?"
tst,e08,c01,u011,Rachel Green,joy,"[['Well', ',', 'at', 'first', 'it', 'was', 'really', 'intense', ',', 'you', 'know', '.'], ['And', 'then', ',', 'oh', ',', 'god', ',', 'and', 'then', 'we', 'just', 'sort', 'of', 'sunk', 'into', 'it', '.']]","Well, at first it was really intense, you know. And then, oh, god, and then we just sort of sunk into it."
tst,e08,c01,u012,Phoebe Buffay,neutral,"[['Ok', ',', 'so', ',', 'ok', ',', 'was', 'he', 'holding', 'you', '?'], ['Or', 'was', 'his', 'hand', 'like', 'on', 'your', 'back', '?']]","Ok, so, ok, was he holding you? Or was his hand like on your back?"
tst,e08,c01,u013,Rachel Green,joy,"[['No', ',', 'actually', 'first', 'they', 'started', 'on', 'my', 'waist', '.'], ['And', 'then', ',', 'they', 'slid', 'up', ',', 'and', 'then', ',', 'they', 'were', 'in', 'my', 'hair', '.']]","No, actually first they started on my waist. And then, they slid up, and then, they were in my hair."
tst,e08,c01,u014,Monica Geller,joy,"[['Ohhhh', '.']]",Ohhhh.
tst,e08,c04,u002,Mr. Ratstatter,joy,"[['This', 'is', 'a', 'nice', 'resume', '.'], ['Nice', ',', 'nice', ',', 'nice', '.'], ['Muy', 'impressivo', '.']]","This is a nice resume. Nice, nice, nice. Muy impressivo."
tst,e08,c04,u003,Monica Geller,neutral,"[['So', ',', 'Mr.', 'Rastatter', ',', 'what', 'exactly', 'does', 'this', 'job', 'entail', '?'], ['The', 'ad', 'was', ""n't"", 'too', 'clear', '.']]","So, Mr. Rastatter, what exactly does this job entail? The ad wasn't too clear."
tst,e08,c04,u004,Mr. Ratstatter,neutral,"[['Mockolate', '.']]",Mockolate.
tst,e08,c04,u005,Monica Geller,scared,"[['I', ""'m"", 'sorry', '?']]",I'm sorry?
tst,e08,c04,u006,Mr. Ratstatter,neutral,"[['Mockolate', '.'], ['It', ""'s"", 'a', 'completely', 'synthetic', 'chocolate', 'substitute', '.']]",Mockolate. It's a completely synthetic chocolate substitute.
tst,e08,c04,u007,Monica Geller,scared,"[['Ohh', '.']]",Ohh.
tst,e08,c04,u008,Mr. Ratstatter,powerful,"[['Go', 'ahead', '.'], ['Try', 'a', 'piece', '.'], ['Yeah', ',', 'we', 'think', 'that', 'Mockolate', 'is', 'even', 'better', 'than', 'chocolate', '.']]","Go ahead. Try a piece. Yeah, we think that Mockolate is even better than chocolate."
tst,e08,c04,u009,Monica Geller,angry,"[['All', 'right', '.'], ['Mmm', '-', 'mmm.']]",All right. Mmm-mmm.
tst,e08,c04,u010,Mr. Ratstatter,neutral,"[['Yeah', '?']]",Yeah?
tst,e08,c04,u011,Monica Geller,angry,"[['I', 'love', 'how', 'it', 'crumbles', '.'], ['Now', 'see', ',', 'your', 'chocolate', 'does', ""n't"", 'do', 'that', '.']]","I love how it crumbles. Now see, your chocolate doesn't do that."
tst,e08,c04,u012,Mr. Ratstatter,powerful,"[['No', ',', ""ma'am"", '.'], ['Well', ',', 'anyhoo', ',', 'we', 'should', 'be', 'getting', 'our', 'F.D.A.', 'approval', 'any', 'day', 'now', ',', 'hopefully', ',', 'in', 'time', 'for', 'Thanksgiving', '.'], ['See', ',', 'the', 'way', 'we', 'look', 'at', 'it', ',', 'chocolate', 'already', 'dominates', 'most', 'of', 'your', 'major', 'food', '-', 'preparation', 'holidays', ':', 'Easter', ',', 'Christmas', ',', 'what', 'have', 'you', '.']]","No, ma'am. Well, anyhoo, we should be getting our F.D.A. approval any day now, hopefully, in time for Thanksgiving. See, the way we look at it, chocolate already dominates most of your major food-preparation holidays: Easter, Christmas, what have you."
tst,e08,c04,u013,Monica Geller,angry,"[['Mmm', '-', 'mmm.']]",Mmm-mmm.
tst,e08,c04,u014,Mr. Ratstatter,powerful,"[['But', ',', 'we', ""'re"", 'thinking', ',', 'given', 'the', 'right', 'marketing', ',', 'we', 'can', 'make', 'Thanksgiving', 'the', 'Mockolate', 'holiday', '.']]","But, we're thinking, given the right marketing, we can make Thanksgiving the Mockolate holiday."
tst,e08,c04,u015,Monica Geller,neutral,"[['Wow', '.']]",Wow.
tst,e08,c04,u016,Mr. Ratstatter,neutral,"[['Are', ""n't"", 'you', 'going', 'to', 'swallow', 'that', '?']]",Aren't you going to swallow that?
tst,e08,c04,u017,Monica Geller,angry,"[['Just', 'waiting', 'for', 'it', 'to', 'stop', 'bubbling', '.']]",Just waiting for it to stop bubbling.
tst,e08,c04,u018,Mr. Ratstatter,powerful,"[['Yeah', ',', 'is', ""n't"", 'that', 'great', '?']]","Yeah, isn't that great?"
tst,e08,c04,u019,Monica Geller,angry,"[['Mmm', '.']]",Mmm.
tst,e08,c04,u020,Mr. Ratstatter,powerful,"[['Well', ',', 'anyhoo', ',', 'um', ',', 'we', 'are', 'looking', 'for', 'a', 'couple', 'of', 'chefs', 'who', 'can', 'create', 'some', 'Thanksgiving', '-', 'themed', 'recipes', '.'], ['You', 'think', 'you', 'might', 'be', 'interested', '?']]","Well, anyhoo, um, we are looking for a couple of chefs who can create some Thanksgiving-themed recipes. You think you might be interested?"
tst,e08,c04,u021,Monica Geller,joy,"[['Abso', '...'], ['...'], ['lutely', '.'], ['See', ',', 'I', 'love', 'creating', 'new', 'recipes', '.'], ['I', 'love', 'Thanksgiving', '.'], ['And', ',', 'well', ',', 'now', ',', 'I', 'love', 'Mockolate', '.']]","Abso... ...lutely. See, I love creating new recipes. I love Thanksgiving. And, well, now, I love Mockolate."
tst,e08,c04,u022,Mr. Ratstatter,powerful,"[['Really', '?']]",Really?
tst,e08,c04,u023,Monica Geller,joy,"[['Especially', 'the', 'after', 'taste', ',', 'you', 'know', ',', 'I', ""'ll"", 'tell', 'ya', ',', 'that', ""'ll"", 'last', 'ya', 'till', 'Christmas', '.']]","Especially the after taste, you know, I'll tell ya, that'll last ya till Christmas."
tst,e08,c05,u002,Monica Geller,neutral,"[['How', 'about', 'Mockolate', 'mousse', '?']]",How about Mockolate mousse?
tst,e08,c05,u003,Phoebe Buffay,angry,"[['It', ""'s"", 'not', ',', 'it', ""'s"", 'not', 'very', 'Thanksgiving', '-', 'y.']]","It's not, it's not very Thanksgiving-y."
tst,e08,c05,u004,Monica Geller,neutral,"[['Ok', ',', 'how', 'about', 'pilgrim', 'Mockolate', 'mousse', '?']]","Ok, how about pilgrim Mockolate mousse?"
tst,e08,c05,u005,Phoebe Buffay,neutral,"[['What', 'makes', 'it', 'pilgrim', '?']]",What makes it pilgrim?
tst,e08,c05,u006,Monica Geller,joy,"[['We', ""'ll"", 'put', 'buckles', 'on', 'it', '.']]",We'll put buckles on it.
tst,e08,c05,u007,Rachel Green,neutral,"[['Hey', '.']]",Hey.
tst,e08,c05,u008,Phoebe Buffay,neutral,"[['Hey', '.']]",Hey.
tst,e08,c05,u009,Monica Geller,neutral,"[['Hey', '.']]",Hey.
tst,e08,c05,u010,Rachel Green,neutral,"[['Did', 'uh', ',', 'Ross', 'call', '?']]","Did uh, Ross call?"
tst,e08,c05,u011,Monica Geller,sad,"[['No', ',', 'I', ""'m"", 'sorry', '.']]","No, I'm sorry."
tst,e08,c05,u012,Rachel Green,angry,"[['Why', 'did', ""n't"", 'he', 'call', '?'], ['He', ""'s"", 'gon', 'na', 'stay', 'with', 'Julie', ',', 'is', ""n't"", 'he', '?'], ['He', ""'s"", 'gon', 'na', 'stay', 'with', 'her', 'and', 'she', ""'s"", 'going', 'to', 'be', 'all', ',', '""', 'Hi', ',', 'I', ""'m"", 'Julie', ',', 'Ross', 'picked', 'me', ',', 'and', 'we', ""'re"", 'gon', 'na', 'to', 'get', 'married', ',', 'have', 'a', 'lot', 'of', 'kids', 'and', 'dig', 'up', 'stuff', 'together', '.', '""']]","Why didn't he call? He's gonna stay with Julie, isn't he? He's gonna stay with her and she's going to be all, ""Hi, I'm Julie, Ross picked me, and we're gonna to get married, have a lot of kids and dig up stuff together."""
tst,e08,c05,u013,Phoebe Buffay,powerful,"[['No', 'offense', ',', 'but', 'that', 'sounds', 'nothing', 'like', 'her', '.']]","No offense, but that sounds nothing like her."
tst,e08,c06,u002,Ross Geller,scared,"[['I', 'do', ""n't"", 'know', 'what', 'to', 'do', '.'], ['What', 'am', 'I', 'gon', 'na', 'do', '?'], ['I', 'mean', ',', 'this', ',', 'this', 'is', 'like', 'a', 'complete', 'nightmare', '.']]","I don't know what to do. What am I gonna do? I mean, this, this is like a complete nightmare."
tst,e08,c06,u003,Chandler Bing,angry,"[['Oh', ',', 'I', 'know', '.'], ['This', 'must', 'be', 'so', 'hard', '.'], ['Oh', ',', 'no', '.'], ['Two', 'women', 'love', 'me', '.'], ['They', ""'re"", 'both', 'gorgeous', 'and', 'sexy', '.'], ['My', 'wallet', ""'s"", 'too', 'small', 'for', 'my', 'fifties', ',', 'and', 'my', 'diamond', 'shoes', 'are', 'too', 'tight', '.']]","Oh, I know. This must be so hard. Oh, no. Two women love me. They're both gorgeous and sexy. My wallet's too small for my fifties, and my diamond shoes are too tight."
tst,e08,c06,u004,Joey Tribbiani,peaceful,"[['Hey', ',', 'here', ""'s"", 'a', 'thought', ',', 'Ross', '.']]","Hey, here's a thought, Ross."
tst,e08,c06,u005,Chandler Bing,angry,"[['Do', ""n't"", 'touch', 'the', 'computer', '.'], ['Do', ""n't"", 'ever', 'touch', 'the', 'computer', '.']]",Don't touch the computer. Don't ever touch the computer.
tst,e08,c06,u006,Joey Tribbiani,joy,"[['Ross', ',', 'listen', '.'], ['I', 'got', 'two', 'words', 'for', 'you', '.'], ['Threesome', '.']]","Ross, listen. I got two words for you. Threesome."
tst,e08,c06,u007,Chandler Bing,peaceful,"[['Ok', ',', 'all', 'right', ',', 'look', '.'], ['Let', ""'s"", 'get', 'logical', 'about', 'this', ',', 'ok', '?'], ['We', ""'ll"", 'make', 'a', 'list', '.'], ['Rachel', 'and', 'Julie', ',', 'pros', 'and', 'cons', '.'], ['Oh', '.'], ['We', ""'ll"", 'put', 'their', 'names', 'in', 'bold', ',', 'with', 'different', 'fonts', ',', 'and', 'I', 'can', 'use', 'different', 'colors', 'for', 'each', 'column', '.']]","Ok, all right, look. Let's get logical about this, ok? We'll make a list. Rachel and Julie, pros and cons. Oh. We'll put their names in bold, with different fonts, and I can use different colors for each column."
tst,e08,c06,u008,Ross Geller,neutral,"[['Ca', ""n't"", 'we', 'just', 'use', 'a', 'pen', '?']]",Can't we just use a pen?
tst,e08,c06,u009,Chandler Bing,joy,"[['No', ',', 'Amish', 'boy', '.']]","No, Amish boy."
tst,e08,c06,u010,Joey Tribbiani,neutral,"[['Ok', ',', 'let', ""'s"", 'start', 'with', 'the', 'cons', ',', ""'cause"", 'they', ""'re"", 'more', 'fun', '.'], ['All', 'right', ',', 'Rachel', 'first', '.']]","Ok, let's start with the cons, 'cause they're more fun. All right, Rachel first."
tst,e08,c06,u011,Ross Geller,peaceful,"[['I', 'do', ""n't"", 'know', '.'], ['I', 'mean', ',', 'all', 'right', ',', 'I', 'guess', 'you', 'can', 'say', 'she', ""'s"", 'a', 'little', 'spoiled', 'sometimes', '.']]","I don't know. I mean, all right, I guess you can say she's a little spoiled sometimes."
tst,e08,c06,u012,Joey Tribbiani,neutral,"[['You', 'could', 'say', 'that', '.']]",You could say that.
tst,e08,c06,u013,Ross Geller,peaceful,"[['And', 'I', 'guess', ',', 'you', 'know', ',', 'sometimes', ',', 'she', ""'s"", 'a', 'little', 'ditzy', ',', 'you', 'know', '.'], ['And', 'I', ""'ve"", 'seen', 'her', 'be', 'a', 'little', 'too', 'into', 'her', 'looks', '.'], ['Oh', ',', 'and', 'Julie', 'and', 'I', ',', 'we', 'have', 'a', 'lot', 'in', 'common', ""'cause"", 'we', ""'re"", 'both', 'paleontologists', ',', 'but', 'Rachel', ""'s"", 'just', 'a', 'waitress', '.']]","And I guess, you know, sometimes, she's a little ditzy, you know. And I've seen her be a little too into her looks. Oh, and Julie and I, we have a lot in common 'cause we're both paleontologists, but Rachel's just a waitress."
tst,e08,c06,u014,Chandler Bing,joy,"[['Waitress', '.'], ['Got', 'it', '.'], ['You', 'guys', 'wan', 'na', 'play', 'Doom', '?'], ['Or', 'we', 'could', 'keep', 'doing', 'this', '.'], ['What', 'else', '?']]",Waitress. Got it. You guys wanna play Doom? Or we could keep doing this. What else?
tst,e08,c06,u015,Ross Geller,neutral,"[['I', 'do', ""n't"", 'know', '.']]",I don't know.
tst,e08,c06,u016,Joey Tribbiani,joy,"[['Oh', ',', 'her', 'ankles', 'are', 'a', 'little', 'chubby', '.']]","Oh, her ankles are a little chubby."
tst,e08,c06,u017,Chandler Bing,neutral,"[['Ok', ',', 'let', ""'s"", 'do', 'Julie', '.'], ['What', ""'s"", 'wrong', 'with', 'her', '?']]","Ok, let's do Julie. What's wrong with her?"
tst,e08,c06,u018,Ross Geller,sad,"[['She', ""'s"", 'not', 'Rachel', '.']]",She's not Rachel.
tst,e08,c07,u002,Monica Geller,neutral,"[['Ok', ',', 'this', 'is', 'pumpkin', 'pie', 'with', 'mockolate', 'cookie', 'crumb', 'crust', '.'], ['This', 'is', 'mockolate', 'cranberry', 'cake', ',', 'and', 'these', 'are', 'mockolate', 'chip', 'cookies', '.'], ['Just', 'like', 'the', 'Indians', 'served', '.']]","Ok, this is pumpkin pie with mockolate cookie crumb crust. This is mockolate cranberry cake, and these are mockolate chip cookies. Just like the Indians served."
tst,e08,c07,u003,Rachel Green,angry,"[['Oh', 'my', 'god', '.']]",Oh my god.
tst,e08,c07,u004,Monica Geller,scared,"[['Oh', 'my', 'god', 'good', '?']]",Oh my god good?
tst,e08,c07,u005,Rachel Green,angry,"[['Oh', 'my', 'god', ',', 'I', 'ca', ""n't"", 'believe', 'you', 'let', 'me', 'put', 'this', 'in', 'my', 'mouth', '.']]","Oh my god, I can't believe you let me put this in my mouth."
tst,e08,c07,u006,Phoebe Buffay,sad,"[['Oh', ',', 'oh', 'sweet', 'Lord', '!'], ['This', 'is', 'what', 'evil', 'must', 'taste', 'like', '!']]","Oh, oh sweet Lord! This is what evil must taste like!"
tst,e08,c09,u002,Chandler Bing,joy,"[['My', 'diary', '!'], ['My', 'diary', ',', 'that', ""'s"", 'brilliant', '.'], ['I', 'should', 'have', 'told', 'her', 'it', 'was', 'my', 'diary', ',', 'she', 'never', 'would', 'have', 'made', 'me', 'read', 'her', 'my', 'diary', '.']]","My diary! My diary, that's brilliant. I should have told her it was my diary, she never would have made me read her my diary."
tst,e08,c09,u003,Monica Geller,powerful,"[['You', 'know', ',', 'that', ""'s"", 'true', '.'], ['You', ""'d"", 'be', 'a', 'great', 'person', 'to', 'have', 'around', 'the', 'day', 'after', 'an', 'emergency', '.']]","You know, that's true. You'd be a great person to have around the day after an emergency."
